name,episode,link,pic,season,genre,rank
Owarimonogatari,12,https://myanimelist.net/anime/31181/Owarimonogatari,https://cdn.myanimelist.net/images/anime/8/76479.jpg,Fall 2015,Mystery Comedy Supernatural Vampire,125
Mushishi Zoku Shou: Odoro no Michi,1,https://myanimelist.net/anime/24687/Mushishi_Zoku_Shou__Odoro_no_Michi,https://cdn.myanimelist.net/images/anime/8/63539.jpg,OVA ONA SPECIAL,Adventure Fantasy Historical Mystery Seinen Slice of Life Supernatural,126
Saiki Kusuo no Ψ-nan 2,24,https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_2,https://cdn.myanimelist.net/images/anime/1961/91383.jpg,Winter 2018,Slice of Life Comedy Supernatural School Shounen,127
Yuu☆Yuu☆Hakusho,112,https://myanimelist.net/anime/392/Yuu☆Yuu☆Hakusho,https://cdn.myanimelist.net/images/anime/1228/111372.jpg,Fall 1992,Action Comedy Demons Supernatural Martial Arts Shounen,128
Gintama: Yorinuki Gintama-san on Theater 2D,2,https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D,https://cdn.myanimelist.net/images/anime/1172/90571.jpg,OVA ONA SPECIAL,Action Sci-Fi Comedy Historical Parody Samurai Shounen,129
Golden Kamuy 3rd Season,12,https://myanimelist.net/anime/40059/Golden_Kamuy_3rd_Season,https://cdn.myanimelist.net/images/anime/1763/108108.jpg,Fall 2020,Action Adventure Historical Seinen,130
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,1,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari,https://cdn.myanimelist.net/images/anime/5/54231.jpg,OVA ONA SPECIAL,Mystery Psychological Drama Magic Thriller,131
Mo Dao Zu Shi: Xian Yun Pian,8,https://myanimelist.net/anime/38450/Mo_Dao_Zu_Shi__Xian_Yun_Pian,https://cdn.myanimelist.net/images/anime/1404/106707.jpg,OVA ONA SPECIAL,Action Mystery Historical Supernatural,132
Koukaku Kidoutai: Stand Alone Complex,26,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex,https://cdn.myanimelist.net/images/anime/11/50857.jpg,Fall 2002,Action Military Sci-Fi Police Mecha Seinen,133
Mononoke,12,https://myanimelist.net/anime/2246/Mononoke,https://cdn.myanimelist.net/images/anime/3/20713.jpg,Summer 2007,Mystery Historical Horror Demons Psychological Supernatural Fantasy Seinen,134
Saiki Kusuo no Ψ-nan,120,https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan,https://cdn.myanimelist.net/images/anime/11/80167.jpg,Summer 2016,Comedy School Shounen Slice of Life Supernatural,135
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,1,https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou,https://cdn.myanimelist.net/images/anime/11/89556.jpg,OVA ONA SPECIAL,Drama Fantasy,136
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,24,https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_2nd_Season,https://cdn.myanimelist.net/images/anime/11/75045.jpg,Winter 2015,Action Adventure Supernatural Drama Shounen,137
Kingdom 3rd Season,26,https://myanimelist.net/anime/40682/Kingdom_3rd_Season,https://cdn.myanimelist.net/images/anime/1443/111830.jpg,Spring 2020,Action Military Historical Seinen,138
Kobayashi-san Chi no Maid Dragon S,12,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S,https://cdn.myanimelist.net/images/anime/1252/115539.jpg,Summer 2021,Slice of Life Comedy Fantasy,139
Major S5,25,https://myanimelist.net/anime/5028/Major_S5,https://cdn.myanimelist.net/images/anime/9/75218.jpg,Winter 2009,Comedy Drama Romance Shounen Sports,140
Grand Blue,12,https://myanimelist.net/anime/37105/Grand_Blue,https://cdn.myanimelist.net/images/anime/1302/94882.jpg,Summer 2018,Slice of Life Comedy Seinen,141
Kara no Kyoukai 7: Satsujin Kousatsu (Go),1,https://myanimelist.net/anime/5205/Kara_no_Kyoukai_7__Satsujin_Kousatsu_Go,https://cdn.myanimelist.net/images/anime/9/56619.jpg,OVA ONA SPECIAL,Action Mystery Supernatural Romance Thriller,142
Kaze ga Tsuyoku Fuiteiru,23,https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru,https://cdn.myanimelist.net/images/anime/1692/93918.jpg,Fall 2018,Comedy Sports Drama,143
Natsume Yuujinchou Movie: Utsusemi ni Musubu,1,https://myanimelist.net/anime/36538/Natsume_Yuujinchou_Movie__Utsusemi_ni_Musubu,https://cdn.myanimelist.net/images/anime/1250/94846.jpg,OVA ONA SPECIAL,Demons Drama Shoujo Slice of Life Supernatural,144
Non Non Biyori Nonstop,12,https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop,https://cdn.myanimelist.net/images/anime/1033/111540.jpg,Winter 2021,Slice of Life Comedy Seinen,145
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,13,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season,https://cdn.myanimelist.net/images/anime/1444/108005.jpg,Summer 2020,Psychological Drama Thriller Fantasy,146
Shingeki no Kyojin: Kuinaki Sentaku,2,https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku,https://cdn.myanimelist.net/images/anime/8/69497.jpg,OVA ONA SPECIAL,Action Fantasy Shoujo,147
Tensei shitara Slime Datta Ken 2nd Season,12,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season,https://cdn.myanimelist.net/images/anime/1271/109841.jpg,Winter 2021,Action Adventure Comedy Demons Magic Fantasy,148
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,12,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan,https://cdn.myanimelist.net/images/anime/1958/107912.jpg,Summer 2020,Slice of Life Comedy Drama Romance School,149
3-gatsu no Lion,22,https://myanimelist.net/anime/31646/3-gatsu_no_Lion,https://cdn.myanimelist.net/images/anime/6/82898.jpg,Fall 2016,Drama Game Seinen Slice of Life,150
Chihayafuru 2,25,https://myanimelist.net/anime/14397/Chihayafuru_2,https://cdn.myanimelist.net/images/anime/6/47435.jpg,Winter 2013,Drama Game Josei School Slice of Life Sports,151
Cross Game,50,https://myanimelist.net/anime/5941/Cross_Game,https://cdn.myanimelist.net/images/anime/6/22103.jpg,Spring 2009,Comedy Drama Romance School Shounen Sports,152
Gintama°: Aizome Kaori-hen,2,https://myanimelist.net/anime/32366/Gintama°__Aizome_Kaori-hen,https://cdn.myanimelist.net/images/anime/8/79704.jpg,OVA ONA SPECIAL,Comedy Parody,153
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,12,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,https://cdn.myanimelist.net/images/anime/1295/106551.jpg,Winter 2019,Comedy Psychological Romance School Seinen,154
Kono Oto Tomare! 2nd Season,13,https://myanimelist.net/anime/38889/Kono_Oto_Tomare_2nd_Season,https://cdn.myanimelist.net/images/anime/1422/111621.jpg,Fall 2019,Drama Music Romance School Shounen,155
Baccano!,13,https://myanimelist.net/anime/2251/Baccano,https://cdn.myanimelist.net/images/anime/3/14547.jpg,Summer 2007,Action Comedy Historical Mystery Supernatural,156
Barakamon,12,https://myanimelist.net/anime/22789/Barakamon,https://cdn.myanimelist.net/images/anime/1426/111248.jpg,Summer 2014,Comedy Slice of Life,157
Gotcha!,1,https://myanimelist.net/anime/42984/Gotcha,https://cdn.myanimelist.net/images/anime/1637/109512.jpg,OVA ONA SPECIAL,Music Fantasy,158
Houseki no Kuni (TV),12,https://myanimelist.net/anime/35557/Houseki_no_Kuni_TV,https://cdn.myanimelist.net/images/anime/3/88293.jpg,Fall 2017,Action Drama Fantasy Mystery Seinen,159
Hunter x Hunter,62,https://myanimelist.net/anime/136/Hunter_x_Hunter,https://cdn.myanimelist.net/images/anime/8/19473.jpg,Fall 1999,Action Adventure Super Power Fantasy Shounen,160
Natsume Yuujinchou Roku Specials,2,https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials,https://cdn.myanimelist.net/images/anime/10/87615.jpg,OVA ONA SPECIAL,Slice of Life Demons Supernatural Drama Shoujo,161
Usagi Drop,11,https://myanimelist.net/anime/10162/Usagi_Drop,https://cdn.myanimelist.net/images/anime/2/29665.jpg,Summer 2011,Slice of Life Josei,162
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,1,https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou,https://cdn.myanimelist.net/images/anime/1667/112943.jpg,OVA ONA SPECIAL,Slice of Life Drama Fantasy,163
Douluo Dalu: Xiaowu Juebie,13,https://myanimelist.net/anime/42498/Douluo_Dalu__Xiaowu_Juebie,https://cdn.myanimelist.net/images/anime/1424/113993.jpg,OVA ONA SPECIAL,Action Adventure Historical Romance Martial Arts Fantasy,164
Kizumonogatari I: Tekketsu-hen,1,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen,https://cdn.myanimelist.net/images/anime/11/80621.jpg,OVA ONA SPECIAL,Vampire,165
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,1,https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari,https://cdn.myanimelist.net/images/anime/6/42265.jpg,OVA ONA SPECIAL,Drama Magic Psychological Thriller,166
Cowboy Bebop: Tengoku no Tobira,1,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira,https://cdn.myanimelist.net/images/anime/1439/93480.jpg,OVA ONA SPECIAL,Action Drama Mystery Sci-Fi Space,167
Hellsing Ultimate,10,https://myanimelist.net/anime/777/Hellsing_Ultimate,https://cdn.myanimelist.net/images/anime/6/7333.jpg,OVA ONA SPECIAL,Action Military Horror Supernatural Vampire Seinen,168
Kamisama Hajimemashita: Kako-hen,4,https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen,https://cdn.myanimelist.net/images/anime/3/81250.jpg,OVA ONA SPECIAL,Comedy Demons Supernatural Romance Fantasy Shoujo,169
Kaze no Tani no Nausicaä,1,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä,https://cdn.myanimelist.net/images/anime/10/75914.jpg,OVA ONA SPECIAL,Adventure Fantasy,170
Tian Guan Ci Fu,11,https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu,https://cdn.myanimelist.net/images/anime/1319/109301.jpg,OVA ONA SPECIAL,Action Adventure Historical Supernatural Drama,171
Wu Liuqi Zhi Xuanwu Guo Pian,10,https://myanimelist.net/anime/45556/Wu_Liuqi_Zhi_Xuanwu_Guo_Pian,https://cdn.myanimelist.net/images/anime/1884/111224.jpg,OVA ONA SPECIAL,Action Adventure Comedy Drama Martial Arts Mystery Super Power,172
Tensei shitara Slime Datta Ken 2nd Season Part 2,12,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2,https://cdn.myanimelist.net/images/anime/1548/116226.jpg,Summer 2021,Action Adventure Comedy Demons Fantasy Magic,173
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,11,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,https://cdn.myanimelist.net/images/anime/5/79697.jpg,Spring 2011,Slice of Life Supernatural Drama,174
Bakuman. 2nd Season,25,https://myanimelist.net/anime/10030/Bakuman_2nd_Season,https://cdn.myanimelist.net/images/anime/3/34923.jpg,Fall 2011,Comedy Drama Romance Shounen,175
Kingdom 2nd Season,39,https://myanimelist.net/anime/17389/Kingdom_2nd_Season,https://cdn.myanimelist.net/images/anime/13/53589.jpg,Summer 2013,Action Military Historical Seinen,176
Kiseijuu: Sei no Kakuritsu,24,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu,https://cdn.myanimelist.net/images/anime/3/73178.jpg,Fall 2014,Action Sci-Fi Horror Psychological Drama Seinen,177
Mahou Shoujo Madoka★Magica,12,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica,https://cdn.myanimelist.net/images/anime/11/55225.jpg,Winter 2011,Psychological Drama Magic Thriller,178
Major S6,25,https://myanimelist.net/anime/7655/Major_S6,https://cdn.myanimelist.net/images/anime/2/75216.jpg,Spring 2010,Comedy Drama Shounen Sports,179
Mushoku Tensei: Isekai Ittara Honki Dasu,11,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,https://cdn.myanimelist.net/images/anime/1068/111129.jpg,Winter 2021,Drama Magic Ecchi Fantasy,180
Psycho-Pass,22,https://myanimelist.net/anime/13601/Psycho-Pass,https://cdn.myanimelist.net/images/anime/5/43399.jpg,Fall 2012,Action Sci-Fi Police Psychological Thriller,181
One Outs,25,https://myanimelist.net/anime/5040/One_Outs,https://cdn.myanimelist.net/images/anime/7/21065.jpg,Fall 2008,Sports Psychological Seinen,182
Tenki no Ko,1,https://myanimelist.net/anime/38826/Tenki_no_Ko,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,OVA ONA SPECIAL,Slice of Life Drama Romance Fantasy,183
Uchuu Senkan Yamato 2199,26,https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199,https://cdn.myanimelist.net/images/anime/2/36607.jpg,OVA ONA SPECIAL,Action Military Sci-Fi Space Drama,184
Bakemonogatari,15,https://myanimelist.net/anime/5081/Bakemonogatari,https://cdn.myanimelist.net/images/anime/11/75274.jpg,Summer 2009,Romance Supernatural Mystery Vampire,185
Gintama: Shiroyasha Koutan,1,https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan,https://cdn.myanimelist.net/images/anime/6/16161.jpg,OVA ONA SPECIAL,Action Sci-Fi Comedy Historical Parody,186
Given,11,https://myanimelist.net/anime/39533/Given,https://cdn.myanimelist.net/images/anime/1666/102238.jpg,Summer 2019,Drama Music Romance Shounen Ai Slice of Life,187
Haikyuu!!: To the Top,13,https://myanimelist.net/anime/38883/Haikyuu__To_the_Top,https://cdn.myanimelist.net/images/anime/1813/105367.jpg,Winter 2020,Comedy Sports Drama School Shounen,188
Katanagatari,12,https://myanimelist.net/anime/6594/Katanagatari,https://cdn.myanimelist.net/images/anime/2/50023.jpg,Winter 2010,Action Adventure Historical Martial Arts Romance,189
Evangelion: 2.0 You Can (Not) Advance,1,https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance,https://cdn.myanimelist.net/images/anime/5/74983.jpg,OVA ONA SPECIAL,Action Sci-Fi Psychological Drama Mecha,190
Hotarubi no Mori e,1,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e,https://cdn.myanimelist.net/images/anime/1599/112267.jpg,OVA ONA SPECIAL,Drama Romance Shoujo Supernatural,191
Kemono no Souja Erin,50,https://myanimelist.net/anime/5420/Kemono_no_Souja_Erin,https://cdn.myanimelist.net/images/anime/9/19845.jpg,Winter 2009,Drama Fantasy Slice of Life,192
Made in Abyss Movie 2: Hourou Suru Tasogare,1,https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_Suru_Tasogare,https://cdn.myanimelist.net/images/anime/1336/95168.jpg,OVA ONA SPECIAL,Sci-Fi Adventure Mystery Drama Fantasy,193
Mobile Suit Gundam: The Origin,6,https://myanimelist.net/anime/10937/Mobile_Suit_Gundam__The_Origin,https://cdn.myanimelist.net/images/anime/4/72702.jpg,OVA ONA SPECIAL,Action Mecha Military Sci-Fi Shounen Space,194
Natsume Yuujinchou: Itsuka Yuki no Hi ni,1,https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni,https://cdn.myanimelist.net/images/anime/11/79742.jpg,OVA ONA SPECIAL,Slice of Life Demons Supernatural Drama Shoujo,195
Ookami to Koushinryou II,12,https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II,https://cdn.myanimelist.net/images/anime/6/59399.jpg,Summer 2009,Adventure Historical Romance Fantasy,196
Romeo no Aoi Sora,33,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora,https://cdn.myanimelist.net/images/anime/4/17979.jpg,Winter 1995,Adventure Drama Historical Slice of Life,197
Sakamichi no Apollon,12,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon,https://cdn.myanimelist.net/images/anime/12/79781.jpg,Spring 2012,Drama Josei Music Romance School,198
Versailles no Bara,40,https://myanimelist.net/anime/338/Versailles_no_Bara,https://cdn.myanimelist.net/images/anime/9/57043.jpg,Fall 1979,Military Historical Drama Romance Shoujo,199
Natsume Yuujinchou Go Specials,2,https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials,https://cdn.myanimelist.net/images/anime/3/84887.jpg,OVA ONA SPECIAL,Slice of Life Demons Supernatural Drama Shoujo,200
Neon Genesis Evangelion,26,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion,https://cdn.myanimelist.net/images/anime/1314/108941.jpg,Fall 1995,Action Sci-Fi Dementia Psychological Drama Mecha,201
Boku dake ga Inai Machi,12,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi,https://cdn.myanimelist.net/images/anime/10/77957.jpg,Winter 2016,Mystery Psychological Supernatural Seinen,202
Fate/stay night: Unlimited Blade Works 2nd Season,13,https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season,https://cdn.myanimelist.net/images/anime/11/72863.jpg,Spring 2015,Action Fantasy Magic Supernatural,203
K-On! Movie,1,https://myanimelist.net/anime/9617/K-On_Movie,https://cdn.myanimelist.net/images/anime/5/76233.jpg,OVA ONA SPECIAL,Music Slice of Life Comedy,204
Luo Xiao Hei Zhan Ji (Movie),1,https://myanimelist.net/anime/40211/Luo_Xiao_Hei_Zhan_Ji_Movie,https://cdn.myanimelist.net/images/anime/1583/108598.jpg,OVA ONA SPECIAL,Adventure Drama Fantasy,205
Major: World Series,2,https://myanimelist.net/anime/11917/Major__World_Series,https://cdn.myanimelist.net/images/anime/5/75220.jpg,OVA ONA SPECIAL,Comedy Drama Shounen Sports,206
Doukyuusei (Movie),1,https://myanimelist.net/anime/30346/Doukyuusei_Movie,https://cdn.myanimelist.net/images/anime/3/78606.jpg,OVA ONA SPECIAL,Slice of Life Romance School Shounen Ai,207
Hunter x Hunter: Original Video Animation,8,https://myanimelist.net/anime/137/Hunter_x_Hunter__Original_Video_Animation,https://cdn.myanimelist.net/images/anime/1/137.jpg,OVA ONA SPECIAL,Action Adventure Super Power Shounen,208
Kino no Tabi: The Beautiful World,13,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World,https://cdn.myanimelist.net/images/anime/1763/95397.jpg,Spring 2003,Action Adventure Psychological Slice of Life,209
Natsume Yuujinchou,13,https://myanimelist.net/anime/4081/Natsume_Yuujinchou,https://cdn.myanimelist.net/images/anime/1681/108439.jpg,Summer 2008,Slice of Life Demons Supernatural Drama Shoujo,210
NHK ni Youkoso!,24,https://myanimelist.net/anime/1210/NHK_ni_Youkoso,https://cdn.myanimelist.net/images/anime/3/52675.jpg,Summer 2006,Comedy Psychological Drama Romance,211
Shelter,1,https://myanimelist.net/anime/34240/Shelter,https://cdn.myanimelist.net/images/anime/5/82388.jpg,OVA ONA SPECIAL,Sci-Fi Music,212
Shinsekai yori,25,https://myanimelist.net/anime/13125/Shinsekai_yori,https://cdn.myanimelist.net/images/anime/12/36775.jpg,Fall 2012,Drama Horror Mystery Psychological Sci-Fi Supernatural,213
Shirobako,24,https://myanimelist.net/anime/25835/Shirobako,https://cdn.myanimelist.net/images/anime/1918/93511.jpg,Fall 2014,Comedy Drama,214
Steins;Gate: Oukoubakko no Poriomania,1,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania,https://cdn.myanimelist.net/images/anime/7/36531.jpg,OVA ONA SPECIAL,Sci-Fi Comedy,215
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,13,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,https://cdn.myanimelist.net/images/anime/1301/93586.jpg,Fall 2018,Comedy Supernatural Drama Romance School,216
"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",1,https://myanimelist.net/anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou,https://cdn.myanimelist.net/images/anime/9/89993.jpg,OVA ONA SPECIAL,Slice of Life Drama Fantasy,217
Beck,26,https://myanimelist.net/anime/57/Beck,https://cdn.myanimelist.net/images/anime/11/11636.jpg,Fall 2004,Comedy Drama Music Shounen Slice of Life,218
Diamond no Ace: Second Season,51,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season,https://cdn.myanimelist.net/images/anime/9/74398.jpg,Spring 2015,Comedy Sports School Shounen,219
Douluo Dalu: Xingdou Xian Ji Pian,13,https://myanimelist.net/anime/42977/Douluo_Dalu__Xingdou_Xian_Ji_Pian,https://cdn.myanimelist.net/images/anime/1969/113995.jpg,OVA ONA SPECIAL,Action Adventure Historical Romance Martial Arts Fantasy,220
Dr. Stone,24,https://myanimelist.net/anime/38691/Dr_Stone,https://cdn.myanimelist.net/images/anime/1613/102576.jpg,Summer 2019,Sci-Fi Adventure Comedy Shounen,221
