name,episode,link,pic,season,genre,rank
Kojin Jugyou,2,https://myanimelist.net/anime/4161/Kojin_Jugyou,https://cdn.myanimelist.net/images/anime/11/66911.jpg,OVA ONA SPECIAL,Comedy Hentai Yuri,Unranked
You Yao,12,https://myanimelist.net/anime/41916/You_Yao,https://cdn.myanimelist.net/images/anime/1821/108124.jpg,OVA ONA SPECIAL,Comedy,4592
Spirit of Wonder: China-san Tanpenshuu,3,https://myanimelist.net/anime/6245/Spirit_of_Wonder__China-san_Tanpenshuu,https://cdn.myanimelist.net/images/anime/5/18860.jpg,OVA ONA SPECIAL,Comedy Sci-Fi Seinen,5469
Huyao Xiao Hongniang: Jin Chenxi,10,https://myanimelist.net/anime/42176/Huyao_Xiao_Hongniang__Jin_Chenxi,https://cdn.myanimelist.net/images/anime/1323/108278.jpg,OVA ONA SPECIAL,Comedy Historical Supernatural Drama Romance,3808
Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,1,https://myanimelist.net/anime/36827/Tantei_Opera_Milky_Holmes__Arsene_Karei_naru_Yokubou,https://cdn.myanimelist.net/images/anime/11/89382.jpg,OVA ONA SPECIAL,Mystery Comedy SuperPower,4674
Line Offline: Salaryman,114,https://myanimelist.net/anime/16906/Line_Offline__Salaryman,https://cdn.myanimelist.net/images/anime/11/45518.jpg,Winter 2013,Comedy,5500
Sojunghan Nal-ui Kkum,1,https://myanimelist.net/anime/10723/Sojunghan_Nal-ui_Kkum,https://cdn.myanimelist.net/images/anime/5/29569.jpg,OVA ONA SPECIAL,Comedy Drama Romance,6115
dMatsu-san,12,https://myanimelist.net/anime/36890/dMatsu-san,https://cdn.myanimelist.net/images/anime/11/89951.jpg,OVA ONA SPECIAL,Comedy Parody,7881
Umi Monogatari: Kanon to Iku Amamikoshima,13,https://myanimelist.net/anime/10306/Umi_Monogatari__Kanon_to_Iku_Amamikoshima,https://cdn.myanimelist.net/images/anime/9/28351.jpg,OVA ONA SPECIAL,Comedy,8662
Oira Sukeban,1,https://myanimelist.net/anime/2790/Oira_Sukeban,https://cdn.myanimelist.net/images/anime/2/54629.jpg,OVA ONA SPECIAL,Comedy Ecchi School,10626
Mahou Yuugi 3D,1,https://myanimelist.net/anime/2278/Mahou_Yuugi_3D,https://cdn.myanimelist.net/images/anime/1/2513.jpg,OVA ONA SPECIAL,Comedy Magic,9971
Youkoso Lodoss-tou e!,1,https://myanimelist.net/anime/2840/Youkoso_Lodoss-tou_e,https://cdn.myanimelist.net/images/anime/7/61305.jpg,OVA ONA SPECIAL,Comedy Parody,8040
"Watashitachi, Luck Logic-bu! 2",12,https://myanimelist.net/anime/33776/Watashitachi_Luck_Logic-bu_2,https://cdn.myanimelist.net/images/anime/5/82951.jpg,OVA ONA SPECIAL,Game Comedy School,9999
Osomatsu-san Movie: Zensetsu Gekijou,6,https://myanimelist.net/anime/41052/Osomatsu-san_Movie__Zensetsu_Gekijou,https://cdn.myanimelist.net/images/anime/1221/105385.jpg,OVA ONA SPECIAL,Comedy Parody,4755
Gakkatsu! 2nd Season,25,https://myanimelist.net/anime/17147/Gakkatsu_2nd_Season,https://cdn.myanimelist.net/images/anime/13/46063.jpg,Winter 2013,Comedy School,6496
Shin Strange+ Special,1,https://myanimelist.net/anime/25441/Shin_Strange__Special,https://cdn.myanimelist.net/images/anime/2/64845.jpg,OVA ONA SPECIAL,SliceofLife Comedy Josei,9432
Mini Van,37,https://myanimelist.net/anime/18391/Mini_Van,https://cdn.myanimelist.net/images/anime/8/76472.jpg,Spring 2013,Game SliceofLife Comedy Parody,4370
Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,1,https://myanimelist.net/anime/34489/Cinderella_Girls_Gekijou__5_Shuunen_Kinen_Short_Anime,https://cdn.myanimelist.net/images/anime/4/83146.jpg,OVA ONA SPECIAL,Comedy,8715
Lovedol: Lovely Idol OVA,1,https://myanimelist.net/anime/6227/Lovedol__Lovely_Idol_OVA,https://cdn.myanimelist.net/images/anime/12/65169.jpg,OVA ONA SPECIAL,Comedy Drama Ecchi Harem Music,8174
48x61,1,https://myanimelist.net/anime/10979/48x61,https://cdn.myanimelist.net/images/anime/5/30453.jpg,OVA ONA SPECIAL,Sports Comedy,10792
Nanaka 6/17 Special,1,https://myanimelist.net/anime/5865/Nanaka_6_17_Special,https://cdn.myanimelist.net/images/anime/10/47051.jpg,OVA ONA SPECIAL,Comedy Drama Romance Shounen SliceofLife,5550
Di Gi Charat Tsuyu Specials,2,https://myanimelist.net/anime/1758/Di_Gi_Charat_Tsuyu_Specials,https://cdn.myanimelist.net/images/anime/1766/95896.jpg,OVA ONA SPECIAL,Comedy,6278
Master of Epic: The Animation Age,12,https://myanimelist.net/anime/1885/Master_of_Epic__The_Animation_Age,https://cdn.myanimelist.net/images/anime/1/1885.jpg,Winter 2007,Fantasy Game Comedy,8466
Kemono to Chat,1,https://myanimelist.net/anime/6932/Kemono_to_Chat,https://cdn.myanimelist.net/images/anime/3/16117.jpg,OVA ONA SPECIAL,Comedy,8374
Macross Δ: Delta Shougekijou,9,https://myanimelist.net/anime/33806/Macross_Δ__Delta_Shougekijou,https://cdn.myanimelist.net/images/anime/2/83238.jpg,OVA ONA SPECIAL,Sci-Fi Comedy,7794
Urayasu Tekkin Kazoku,33,https://myanimelist.net/anime/2716/Urayasu_Tekkin_Kazoku,https://cdn.myanimelist.net/images/anime/5/3656.jpg,Summer 1998,Comedy Shounen,3845
Love Live! Sunshine!! Photo Session,10,https://myanimelist.net/anime/41182/Love_Live_Sunshine_Photo_Session,https://cdn.myanimelist.net/images/anime/1402/105711.jpg,OVA ONA SPECIAL,Comedy,8706
My Life As,1,https://myanimelist.net/anime/5383/My_Life_As,https://cdn.myanimelist.net/images/anime/3/11011.jpg,OVA ONA SPECIAL,Comedy Hentai Yuri,Unranked
Reinou Tantei Miko,2,https://myanimelist.net/anime/2721/Reinou_Tantei_Miko,https://cdn.myanimelist.net/images/anime/13/30118.jpg,OVA ONA SPECIAL,Comedy Hentai,Unranked
Makeruna!! Aku no Gundan!,12,https://myanimelist.net/anime/34888/Makeruna_Aku_no_Gundan,https://cdn.myanimelist.net/images/anime/8/84731.jpg,Spring 2017,Comedy Shounen,10701
Onegai♪My Melody Kirara★,52,https://myanimelist.net/anime/5938/Onegai♪My_Melody_Kirara★,https://cdn.myanimelist.net/images/anime/7/68501.jpg,Spring 2008,Fantasy Magic Comedy,5777
Rokudenashi Blues,1,https://myanimelist.net/anime/9077/Rokudenashi_Blues,https://cdn.myanimelist.net/images/anime/13/25146.jpg,OVA ONA SPECIAL,Sports Comedy School Drama Shounen,9429
The SoulTaker: Tamashii-gari - Komugi Daisakusen,3,https://myanimelist.net/anime/3849/The_SoulTaker__Tamashii-gari_-_Komugi_Daisakusen,https://cdn.myanimelist.net/images/anime/7/6871.jpg,OVA ONA SPECIAL,Comedy,9089
Poputepipikku Specials,3,https://myanimelist.net/anime/37842/Poputepipikku_Specials,https://cdn.myanimelist.net/images/anime/1444/92651.jpg,OVA ONA SPECIAL,Comedy Parody,8317
Yurumates 3D OVA,1,https://myanimelist.net/anime/14949/Yurumates_3D_OVA,https://cdn.myanimelist.net/images/anime/12/53753.jpg,OVA ONA SPECIAL,SliceofLife Comedy Seinen,8041
Cookin' Idol Ai! Mai! Main!,305,https://myanimelist.net/anime/6119/Cookin_Idol_Ai_Mai_Main,https://cdn.myanimelist.net/images/anime/13/73550.jpg,Spring 2009,Comedy Kids,7400
Bishoujo Yuugekitai Battle Skipper,3,https://myanimelist.net/anime/1528/Bishoujo_Yuugekitai_Battle_Skipper,https://cdn.myanimelist.net/images/anime/1851/96471.jpg,OVA ONA SPECIAL,Sci-Fi Comedy Mecha,10888
Chibi Maruko-chan Movie,1,https://myanimelist.net/anime/3203/Chibi_Maruko-chan_Movie,https://cdn.myanimelist.net/images/anime/3/54919.jpg,OVA ONA SPECIAL,Comedy School Shoujo,3217
Africa no Salaryman,10,https://myanimelist.net/anime/35113/Africa_no_Salaryman,https://cdn.myanimelist.net/images/anime/3/87132.jpg,OVA ONA SPECIAL,Comedy,8679
Ikkyuu-san,296,https://myanimelist.net/anime/4935/Ikkyuu-san,https://cdn.myanimelist.net/images/anime/6/60917.jpg,Fall 1975,Kids Comedy Historical,4742
Doku Tenshi no Shippo,4,https://myanimelist.net/anime/2485/Doku_Tenshi_no_Shippo,https://cdn.myanimelist.net/images/anime/9/58307.jpg,OVA ONA SPECIAL,Fantasy Magic Comedy Romance,6788
Esper Mami,119,https://myanimelist.net/anime/3023/Esper_Mami,https://cdn.myanimelist.net/images/anime/5/61395.jpg,Spring 1987,Comedy Ecchi Magic School SuperPower Supernatural,6137
Pikotarou no Lullaby Lullaby,3,https://myanimelist.net/anime/36520/Pikotarou_no_Lullaby_Lullaby,https://cdn.myanimelist.net/images/anime/5/88197.jpg,OVA ONA SPECIAL,Comedy Parody,10823
Chou Kuse ni Narisou,39,https://myanimelist.net/anime/2771/Chou_Kuse_ni_Narisou,https://cdn.myanimelist.net/images/anime/3/49689.jpg,Spring 1994,SliceofLife Comedy Romance School Shoujo,6994
Doraemon: It's New Year!,1,https://myanimelist.net/anime/2627/Doraemon__Its_New_Year,,OVA ONA SPECIAL,Kids Comedy Sci-Fi Shounen,5597
Saezuru Doubutsu wa Yarushikanai!,30,https://myanimelist.net/anime/42913/Saezuru_Doubutsu_wa_Yarushikanai,https://cdn.myanimelist.net/images/anime/1825/109373.jpg,OVA ONA SPECIAL,Comedy,5557
Backkom,52,https://myanimelist.net/anime/12145/Backkom,https://cdn.myanimelist.net/images/anime/7/65879.jpg,OVA ONA SPECIAL,Comedy Kids,9218
Crash!,3,https://myanimelist.net/anime/15893/Crash,https://cdn.myanimelist.net/images/anime/8/44498.jpg,OVA ONA SPECIAL,Comedy Shoujo,10342
Garo: Honoo no Kokuin - Yurugaro,23,https://myanimelist.net/anime/34613/Garo__Honoo_no_Kokuin_-_Yurugaro,https://cdn.myanimelist.net/images/anime/4/83505.jpg,OVA ONA SPECIAL,Comedy Fantasy Parody,10207
Haguregumo,1,https://myanimelist.net/anime/8500/Haguregumo,https://cdn.myanimelist.net/images/anime/1827/94766.jpg,OVA ONA SPECIAL,Comedy Historical Samurai Seinen,8365
Thermae Romae Novae,?,https://myanimelist.net/anime/43693/Thermae_Romae_Novae,https://cdn.myanimelist.net/images/anime/1879/109958.jpg,OVA ONA SPECIAL,SliceofLife Comedy Historical Seinen,Unranked
Hakushon Daimaou,52,https://myanimelist.net/anime/2892/Hakushon_Daimaou,https://cdn.myanimelist.net/images/anime/12/30200.jpg,Fall 1969,Comedy Fantasy,8297
Netrun-mon the Movie,1,https://myanimelist.net/anime/1075/Netrun-mon_the_Movie,https://cdn.myanimelist.net/images/anime/9/27246.jpg,OVA ONA SPECIAL,Comedy,10752
Tokyo Loop,1,https://myanimelist.net/anime/4761/Tokyo_Loop,https://cdn.myanimelist.net/images/anime/8/24467.jpg,OVA ONA SPECIAL,Comedy Dementia,10986
The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,1,https://myanimelist.net/anime/2625/The☆Doraemons__The_Mysterious_Thief_Dorapan_The_Mysterious_Cartel,https://cdn.myanimelist.net/images/anime/12/31266.jpg,OVA ONA SPECIAL,Kids Fantasy Comedy Sci-Fi Shounen,4675
"Chiisana Obake: Acchi, Kocchi, Socchi",50,https://myanimelist.net/anime/310/Chiisana_Obake__Acchi_Kocchi_Socchi,https://cdn.myanimelist.net/images/anime/1893/100728.jpg,Spring 1991,Comedy Supernatural,8617
Tamayura: More Aggressive Picture Drama,1,https://myanimelist.net/anime/25169/Tamayura__More_Aggressive_Picture_Drama,https://cdn.myanimelist.net/images/anime/5/64405.jpg,OVA ONA SPECIAL,Comedy Drama,8023
Madonna,2,https://myanimelist.net/anime/3482/Madonna,https://cdn.myanimelist.net/images/anime/2/67361.jpg,OVA ONA SPECIAL,Sports Comedy School,7607
Cinderella Girls Gekijou 2nd Season Specials,3,https://myanimelist.net/anime/36942/Cinderella_Girls_Gekijou_2nd_Season_Specials,https://cdn.myanimelist.net/images/anime/12/89440.jpg,OVA ONA SPECIAL,SliceofLife Comedy,6855
Mahou Shoujo Lalabel,49,https://myanimelist.net/anime/3878/Mahou_Shoujo_Lalabel,https://cdn.myanimelist.net/images/anime/6/17538.jpg,Winter 1980,SliceofLife Magic Comedy Shoujo,6720
Jimoto ga Japan,50,https://myanimelist.net/anime/38881/Jimoto_ga_Japan,https://cdn.myanimelist.net/images/anime/1113/99082.jpg,Spring 2019,SliceofLife Comedy Shounen,15686
Miko no Tsutome!,10,https://myanimelist.net/anime/43878/Miko_no_Tsutome,https://cdn.myanimelist.net/images/anime/1476/110167.jpg,OVA ONA SPECIAL,Comedy,7680
Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,1,https://myanimelist.net/anime/38367/Nora_to_Oujo_to_Noraneko_Heart__Nora_Fuku_Ekichou_Shuunin-shiki,https://cdn.myanimelist.net/images/anime/1428/96003.jpg,OVA ONA SPECIAL,Comedy,11119
Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,1,https://myanimelist.net/anime/36566/Crayon_Shin-chan_Movie_26__Bakumori_Kung_Fu_Boys_-_Ramen_Tairan,https://cdn.myanimelist.net/images/anime/1744/98535.jpg,OVA ONA SPECIAL,Comedy Seinen,4928
Eguchi Hisashi no Nantoka Narudesho!,1,https://myanimelist.net/anime/5554/Eguchi_Hisashi_no_Nantoka_Narudesho,https://cdn.myanimelist.net/images/anime/11/58919.jpg,OVA ONA SPECIAL,Comedy Parody Horror Supernatural Shoujo,11264
Hit wo Nerae! Specials,4,https://myanimelist.net/anime/1741/Hit_wo_Nerae_Specials,https://cdn.myanimelist.net/images/anime/3/5357.jpg,OVA ONA SPECIAL,Comedy Ecchi,10326
Baka Baka Baka na Sekai,1,https://myanimelist.net/anime/29777/Baka_Baka_Baka_na_Sekai,https://cdn.myanimelist.net/images/anime/9/71551.jpg,OVA ONA SPECIAL,Military Comedy Dementia,11691
Matsumotokiyoshi x Osomatsu-san,9,https://myanimelist.net/anime/36664/Matsumotokiyoshi_x_Osomatsu-san,https://cdn.myanimelist.net/images/anime/13/88814.jpg,OVA ONA SPECIAL,Comedy,9672
RPG Fudousan,?,https://myanimelist.net/anime/48363/RPG_Fudousan,https://cdn.myanimelist.net/images/anime/1209/116786.jpg,OVA ONA SPECIAL,SliceofLife Comedy Fantasy,Unranked
Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,2,https://myanimelist.net/anime/1012/Sexy_Commando_Gaiden__Sugoi_yo_Masaru-san_Specials,https://cdn.myanimelist.net/images/anime/7/33729.jpg,OVA ONA SPECIAL,Comedy MartialArts School Shounen,6206
Nanako SOS,39,https://myanimelist.net/anime/3619/Nanako_SOS,https://cdn.myanimelist.net/images/anime/2/6635.jpg,Spring 1983,Comedy Parody Romance SuperPower,7130
Koukaku no Pandora: Pandoradio,6,https://myanimelist.net/anime/37026/Koukaku_no_Pandora__Pandoradio,https://cdn.myanimelist.net/images/anime/1495/92705.jpg,OVA ONA SPECIAL,Sci-Fi Comedy,8705
Lupin Shanshei,10,https://myanimelist.net/anime/16183/Lupin_Shanshei,https://cdn.myanimelist.net/images/anime/10/44261.jpg,OVA ONA SPECIAL,Parody Comedy,10054
Ojamajo Doremi: Owarai Gekijou,26,https://myanimelist.net/anime/39588/Ojamajo_Doremi__Owarai_Gekijou,https://cdn.myanimelist.net/images/anime/1257/99982.jpg,OVA ONA SPECIAL,Comedy Magic,7426
Gregory Horror Show: The Second Guest,25,https://myanimelist.net/anime/12481/Gregory_Horror_Show__The_Second_Guest,https://cdn.myanimelist.net/images/anime/1996/110051.jpg,Spring 2000,Mystery Comedy Horror Demons Supernatural,5527
Usavich Zero,13,https://myanimelist.net/anime/30751/Usavich_Zero,https://cdn.myanimelist.net/images/anime/11/73969.jpg,Spring 2015,Comedy,8323
Nekogami Yaoyorozu Specials,7,https://myanimelist.net/anime/13681/Nekogami_Yaoyorozu_Specials,https://cdn.myanimelist.net/images/anime/12/37991.jpg,OVA ONA SPECIAL,Comedy Supernatural Seinen,7544
Shokupan Mimi,12,https://myanimelist.net/anime/9561/Shokupan_Mimi,https://cdn.myanimelist.net/images/anime/12/78816.jpg,Fall 2010,Comedy,9760
Jakusansei Million Arthur,60,https://myanimelist.net/anime/30954/Jakusansei_Million_Arthur,https://cdn.myanimelist.net/images/anime/2/77206.jpg,OVA ONA SPECIAL,Comedy Parody Ecchi Fantasy,6980
Heya,1,https://myanimelist.net/anime/7024/Heya,https://cdn.myanimelist.net/images/anime/6/16392.jpg,OVA ONA SPECIAL,Comedy Dementia,11723
Chicken Papa,1,https://myanimelist.net/anime/33859/Chicken_Papa,https://cdn.myanimelist.net/images/anime/9/81519.jpg,OVA ONA SPECIAL,Comedy,11688
Mainichi ga Nichiyoubi,6,https://myanimelist.net/anime/2059/Mainichi_ga_Nichiyoubi,https://cdn.myanimelist.net/images/anime/3/62363.jpg,OVA ONA SPECIAL,Comedy Police Romance,7609
Koneko no Rakugaki,1,https://myanimelist.net/anime/6993/Koneko_no_Rakugaki,https://cdn.myanimelist.net/images/anime/8/16449.jpg,OVA ONA SPECIAL,Comedy,9315
Nougyou Musume!,1,https://myanimelist.net/anime/8952/Nougyou_Musume,https://cdn.myanimelist.net/images/anime/2/25307.jpg,OVA ONA SPECIAL,Comedy,11048
Cooking Papa,151,https://myanimelist.net/anime/8123/Cooking_Papa,https://cdn.myanimelist.net/images/anime/13/61713.jpg,Spring 1992,Comedy SliceofLife,5486
Chameleon (OVA),6,https://myanimelist.net/anime/5353/Chameleon_OVA,https://cdn.myanimelist.net/images/anime/12/10924.jpg,OVA ONA SPECIAL,Comedy Ecchi School Seinen,6158
Galo Sengen,1,https://myanimelist.net/anime/20929/Galo_Sengen,https://cdn.myanimelist.net/images/anime/4/55423.jpg,OVA ONA SPECIAL,Music Comedy,6379
Kitarou Tanjou: Gegege no Nazo,1,https://myanimelist.net/anime/48426/Kitarou_Tanjou__Gegege_no_Nazo,https://cdn.myanimelist.net/images/anime/1271/113322.jpg,OVA ONA SPECIAL,Comedy Demons Supernatural Shounen,Unranked
Hentatsu,9,https://myanimelist.net/anime/37948/Hentatsu,https://cdn.myanimelist.net/images/anime/1597/105619.jpg,OVA ONA SPECIAL,Comedy,10345
Geragera Boes Monogatari,52,https://myanimelist.net/anime/2815/Geragera_Boes_Monogatari,https://cdn.myanimelist.net/images/anime/1099/110002.jpg,Spring 1987,Comedy Kids,3746
Kiratto Pri☆chan Season 3,51,https://myanimelist.net/anime/40880/Kiratto_Pri☆chan_Season_3,https://cdn.myanimelist.net/images/anime/1500/105552.jpg,Spring 2020,Music SliceofLife Comedy Magic Shoujo,4654
Sengoku Musou: Sengoku Musou High School,8,https://myanimelist.net/anime/30390/Sengoku_Musou__Sengoku_Musou_High_School,https://cdn.myanimelist.net/images/anime/6/72789.jpg,OVA ONA SPECIAL,Comedy Samurai School,8017
Hanhua Riji,12,https://myanimelist.net/anime/39676/Hanhua_Riji,https://cdn.myanimelist.net/images/anime/1042/100435.jpg,OVA ONA SPECIAL,SliceofLife Comedy Supernatural,4269
Ulibyeol Ilhowa Eollugso,1,https://myanimelist.net/anime/28251/Ulibyeol_Ilhowa_Eollugso,https://cdn.myanimelist.net/images/anime/2/68317.jpg,OVA ONA SPECIAL,Comedy Kids Magic Romance,9352
Mori no Yousei: Kinoko no Musume,?,https://myanimelist.net/anime/35362/Mori_no_Yousei__Kinoko_no_Musume,https://cdn.myanimelist.net/images/anime/6/85153.jpg,OVA ONA SPECIAL,Music Comedy Fantasy,Unranked
Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,1,https://myanimelist.net/anime/38629/Crayon_Shin-chan_Movie_27__Shinkon_Ryokou_Hurricane_-_Ushinawareta_Hiroshi,https://cdn.myanimelist.net/images/anime/1690/99460.jpg,OVA ONA SPECIAL,Comedy Seinen,4214
Misute♡naide Daisy,12,https://myanimelist.net/anime/1936/Misute♡naide_Daisy,https://cdn.myanimelist.net/images/anime/1/1936.jpg,Summer 1997,Sci-Fi Comedy Romance Shounen,9858
Doraemon and Itchy the Stray,1,https://myanimelist.net/anime/2629/Doraemon_and_Itchy_the_Stray,https://cdn.myanimelist.net/images/anime/12/57845.jpg,OVA ONA SPECIAL,Comedy Kids Sci-Fi Shounen,5912
BanG Dream! Garupa☆Pico Fever!,?,https://myanimelist.net/anime/49123/BanG_Dream_Garupa☆Pico_Fever,https://cdn.myanimelist.net/images/anime/1066/116819.jpg,OVA ONA SPECIAL,Music Comedy,Unranked
Yagami-kun no Katei no Jijou,3,https://myanimelist.net/anime/4537/Yagami-kun_no_Katei_no_Jijou,https://cdn.myanimelist.net/images/anime/11/8713.jpg,OVA ONA SPECIAL,Comedy,8248
Mahoutsukai Tai! vs. Shamanic Princess,1,https://myanimelist.net/anime/5466/Mahoutsukai_Tai_vs_Shamanic_Princess,https://cdn.myanimelist.net/images/anime/5/87883.jpg,OVA ONA SPECIAL,Comedy Magic Fantasy,9260
Kyouryuu Shoujo Gauko,20,https://myanimelist.net/anime/39849/Kyouryuu_Shoujo_Gauko,https://cdn.myanimelist.net/images/anime/1158/101098.jpg,OVA ONA SPECIAL,Comedy SuperPower,7792
Onyankopon,12,https://myanimelist.net/anime/35971/Onyankopon,https://cdn.myanimelist.net/images/anime/6/88375.jpg,OVA ONA SPECIAL,Music Comedy School,11657
Asatte Dance,2,https://myanimelist.net/anime/8643/Asatte_Dance,https://cdn.myanimelist.net/images/anime/1548/111843.jpg,OVA ONA SPECIAL,Ecchi Comedy Romance Drama Seinen,10152
Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,1,https://myanimelist.net/anime/40836/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama_-_Kamen_Kokuhaku_Taikai,https://cdn.myanimelist.net/images/anime/1041/109950.jpg,OVA ONA SPECIAL,Comedy School,9587
Futarigurashi,36,https://myanimelist.net/anime/8765/Futarigurashi,https://cdn.myanimelist.net/images/anime/9/24195.jpg,Spring 1998,Comedy Ecchi Romance,8692
Teki wa Kaizoku: Neko-tachi no Kyouen,6,https://myanimelist.net/anime/2679/Teki_wa_Kaizoku__Neko-tachi_no_Kyouen,https://cdn.myanimelist.net/images/anime/4/57441.jpg,Fall 1989,Sci-Fi Comedy,7836
Long Riders! Recap,1,https://myanimelist.net/anime/34367/Long_Riders_Recap,https://cdn.myanimelist.net/images/anime/11/82795.jpg,OVA ONA SPECIAL,SliceofLife Comedy Sports Shounen,9604
Robot Girls Neo,3,https://myanimelist.net/anime/37562/Robot_Girls_Neo,https://cdn.myanimelist.net/images/anime/1806/93449.jpg,OVA ONA SPECIAL,Comedy Parody Mecha,9194
Nekketsu Uchuujin,1,https://myanimelist.net/anime/8935/Nekketsu_Uchuujin,https://cdn.myanimelist.net/images/anime/1655/113432.jpg,OVA ONA SPECIAL,Comedy Sci-Fi,10751
Shigeru,1,https://myanimelist.net/anime/31686/Shigeru,https://cdn.myanimelist.net/images/anime/13/76371.jpg,OVA ONA SPECIAL,Comedy Dementia,11769
Larva,26,https://myanimelist.net/anime/31534/Larva,https://cdn.myanimelist.net/images/anime/12/76007.jpg,Spring 2011,Comedy,8979
Heisei Harenchi Gakuen,1,https://myanimelist.net/anime/6097/Heisei_Harenchi_Gakuen,https://cdn.myanimelist.net/images/anime/1281/103991.jpg,OVA ONA SPECIAL,Hentai Comedy School,Unranked
Midori no Makibao,61,https://myanimelist.net/anime/3550/Midori_no_Makibao,https://cdn.myanimelist.net/images/anime/1986/111232.jpg,Spring 1996,Sports Comedy,5929
